PID,startdate,enddate,duration,week,noise,model_included,peak_time,peak_intensity,factors__current_season,factors__past_season,factors__past_season2,factors__model,survey_summary_from_participant
2496,2023-02-04 15:15:38,2023-02-04 15:19:26,227,-2,2.5,1,91.0,913.0,0,1,1,1,"To determine an estimate of what the peak day and peak number of hospitalization will be based on the interactive map showing previous, current, and two seasons ago data. There is also a predictive model and you have to try to see what factors to include for your guess."
4439,2023-02-04 15:14:00,2023-02-04 15:19:27,327,1,10.0,0,57.0,60.0,0,1,0,0,if you can read a graph correctly
3071,2023-02-04 15:15:14,2023-02-04 15:19:29,255,1,2.5,1,79.0,955.0,1,1,0,0,to see if people could accurately read a graph. To show how pandemics work
629,2023-02-04 15:17:36,2023-02-04 15:19:30,114,3,5.0,1,97.0,2300.0,1,1,1,1,Predict the peak day of hospitalizations based off data from previous seasons hospitalizations. 
463,2023-02-04 15:15:30,2023-02-04 15:19:31,241,1,5.0,1,79.0,822.0,1,1,1,0,Th e goal of this study was to see how people would predict hospitalizations with the help of a graph. 
3343,2023-02-04 15:13:05,2023-02-04 15:19:39,394,3,5.0,0,115.0,500.0,1,1,1,0,Get insights on how people make predictions when given data from previous timeframes.
2281,2023-02-04 15:15:36,2023-02-04 15:19:48,251,1,10.0,1,168.0,208.0,0,1,1,0,don't know
653,2023-02-04 15:17:13,2023-02-04 15:19:54,161,2,5.0,0,100.0,500.0,1,1,1,0,I had to look at a graph and look at surveillance data and prior data on infectious diseases. I had to estimate the day for peak infections and the number of peak infections.
1202,2023-02-04 14:58:09,2023-02-04 15:19:56,1307,-2,2.5,0,75.0,150.0,1,1,1,0,To use the provided data to make my best prediction of occurrences for a fictitious infectious agent.
2091,2023-02-04 15:15:04,2023-02-04 15:19:57,293,4,5.0,1,57.0,1666.0,0,0,1,0,They took data from the past few years to show the trend of hospilizations.  This data shows the ups and downs of the viruses and how they have come and gone.
1255,2023-02-04 15:15:52,2023-02-04 15:19:58,246,2,10.0,0,85.0,600.0,1,1,1,0,To gauge how people estimate the trajectory of a curve when presented with two other curves.
5655,2023-02-04 15:16:30,2023-02-04 15:19:59,209,1,2.5,0,57.0,64.0,1,1,1,1,It was about reading graphs and how well I was able to read one about an imaginary pandemic.
1473,2023-02-04 15:17:14,2023-02-04 15:20:02,167,3,5.0,0,84.0,250.0,1,1,1,0,predict how many people will be going to the hospital and what day the peak will be
3152,2023-02-04 15:15:11,2023-02-04 15:20:11,300,-2,5.0,0,56.0,1700.0,0,0,1,0,To determine the number of patients on a peak day
2216,2023-02-04 15:17:30,2023-02-04 15:20:13,163,3,2.5,1,57.0,2000.0,1,0,0,0,Judgement of when I thought the peak day of the epidemic would be and the number of people sick/hospitalized.
796,2023-02-04 15:15:29,2023-02-04 15:20:13,284,1,10.0,1,64.0,133.0,1,1,1,0,"The goal of this study was to estimate when the ""peak day"" of an epidemic would occur.  After that estimate, you're supposed to make an additional estimate of how many hospice patients there will be on that ""peak day."""
3685,2023-02-04 15:15:55,2023-02-04 15:20:18,262,4,2.5,1,57.0,1955.0,0,0,1,0,I think this study is about if the average reader can figure out data prediction from made-up pandemics.
1911,2023-02-04 15:16:50,2023-02-04 15:20:18,208,-2,10.0,0,89.0,1123.0,1,1,1,0,The goal of this study was to predict the day that hospitalizations peaked and the number of hospitalizations on that day.
2771,2023-02-04 15:16:44,2023-02-04 15:20:24,220,-2,5.0,1,100.0,1750.0,1,0,0,0,The goal of the study was to read a graph and make a prediction based off of the information in that graph.
1035,2023-02-04 15:16:02,2023-02-04 15:20:25,262,2,10.0,1,110.0,1700.0,0,0,1,1,To potentially predict when a fictitious infection could affect the most people and how many based on past events. 
51,2023-02-04 15:11:14,2023-02-04 15:20:39,564,3,5.0,1,110.0,700.0,1,1,1,1,To see how we predict an outcome based on the presented data.
1319,2023-02-04 15:17:34,2023-02-04 15:20:44,189,3,10.0,0,70.0,65200.0,1,0,0,0,To predict the peak hospitalizations and peak time of this outbreak.  The virus in the outbreak is fictitious.  
220,2023-02-04 15:18:33,2023-02-04 15:20:46,133,1,5.0,1,150.0,2000.0,1,1,1,1,Gauging a graph and making inferences based on it.
884,2023-02-04 15:09:22,2023-02-04 15:20:58,695,2,10.0,1,56.0,1500.0,0,0,1,0,understanding graphs
125,2023-02-04 15:05:35,2023-02-04 15:21:01,925,4,2.5,1,114.0,43.0,0,1,1,0,To predict the outcome of a fictitious disease based on data collected from a surveillance system. To help us come to a decision we were provided a data graph that contained statistics from previous outbreaks and expert predictions.
3181,2023-02-04 15:18:38,2023-02-04 15:21:02,144,2,2.5,0,210.0,33.0,0,0,1,0,To see if we could figure out Prime days for an epidemic 
5773,2023-02-04 15:11:26,2023-02-04 15:21:08,582,-2,10.0,0,107.0,1992.0,1,1,1,1,To see how the public understands statistics 
3683,2023-02-04 15:09:50,2023-02-04 15:21:12,682,1,5.0,1,94.0,897.0,0,1,1,0,My goal was to predict the peak day and the number of hospitalizations for this fictitious infection. I'm not really sure what the goal of the study is.
135,2023-02-04 15:18:34,2023-02-04 15:21:14,160,2,2.5,1,60.0,3000.0,1,1,0,1,Due to the fact that the graph shows that there is two peaks in the graph. It also tells us how the model works by itself.
1590,2023-02-04 15:18:15,2023-02-04 15:21:15,180,3,2.5,0,56.0,2000.0,1,0,0,0,To show how a graph can predict the outcome of a pandemic 
5877,2023-02-04 15:15:59,2023-02-04 15:21:24,324,3,10.0,0,87.0,600.0,1,1,1,0,I was asked to find the peak day of an imaginary epidemic based on current and previous fictional data
5726,2023-02-04 15:19:07,2023-02-04 15:21:27,140,3,2.5,1,69.0,50.0,1,1,1,1,The highest peaks for the charted information subsequent to the data provided on behalf of the science.
2393,2023-02-04 15:17:34,2023-02-04 15:21:27,233,2,10.0,0,72.0,336.0,0,1,0,0,To see how past data predicts future hospitilizations.
5102,2023-02-04 15:15:37,2023-02-04 15:21:42,365,3,10.0,1,60.0,200.0,1,1,1,1,"To see if a human, using previous real data and simulated data, could predict when there would be a peak in cases and how many cases would occur at that time.  "
3020,2023-02-04 15:17:53,2023-02-04 15:21:45,232,-2,2.5,1,98.0,2100.0,1,1,0,0,"It was to interpret data regarding a fictional health situation, and see what I as the study participant saw as the peak day and the number of hospitalizations on that day."
3793,2023-02-04 15:19:57,2023-02-04 15:21:52,114,2,10.0,1,56.0,1500.0,1,1,1,1,To identify which day is has the most hospitalizations on average.
5513,2023-02-04 15:18:37,2023-02-04 15:21:56,199,3,10.0,1,102.0,1800.0,1,0,0,1,"The goal of this study was for users to predict hospitalizations, both peak and total. A graph was given to help predict the numbers."
4376,2023-02-04 15:20:06,2023-02-04 15:21:56,110,4,5.0,0,57.0,1666.0,1,1,1,1,It was to determine the graph shown earlier. The number of days and hospilazizations of a disease.
1045,2023-02-04 15:18:08,2023-02-04 15:22:04,235,-2,5.0,0,80.0,1000.0,0,1,1,0,I presume to determine public perceptions of epidemics based on recent events and tangible data from different periods; e.g. determining what the public actually thinks would be realistic in these circumstances.
1691,2023-02-04 15:04:38,2023-02-04 15:22:05,1046,4,2.5,0,151.0,521.0,1,1,0,1,The day hospitals will reach a maximum and the number of incidents
627,2023-02-04 15:15:57,2023-02-04 15:22:11,374,3,10.0,1,78.0,836.0,0,1,1,0,"to predict a potential epidemic at its highest peak , with number hospitalizations"
5263,2023-02-04 15:19:47,2023-02-04 15:22:20,152,2,5.0,1,57.0,1666.0,0,1,1,0,"The goal was to see the data of a fake epidemic, and giving out an estimate"
3790,2023-02-04 15:19:37,2023-02-04 15:22:30,172,3,5.0,1,98.0,2300.0,0,0,0,1,To predict when the fake infectious agent will peak and how many hospitalizations it will cause. 
825,2023-02-04 15:15:33,2023-02-04 15:22:35,422,-2,2.5,0,89.0,1670.0,1,0,0,0,To see if people are good at predicting future trends using charts. (I am not an expert at this type of chart so this was my best guess)
3382,2023-02-04 15:15:10,2023-02-04 15:22:38,448,4,10.0,1,98.0,1460.0,0,1,1,1,The goal of the study was to make a prediction of the peak day of a fictitious infection. It was also to include the peak of the number of infections on that day. 
54,2023-02-04 15:18:52,2023-02-04 15:22:43,230,-2,2.5,1,120.0,900.0,0,1,0,0,"To estimate how severe hospitalization would be for an imaginary infection, given prior data to make an estimate."
449,2023-02-04 15:20:11,2023-02-04 15:22:56,164,-2,10.0,1,95.0,109.0,0,0,1,0,incadents
238,2023-02-04 15:19:07,2023-02-04 15:22:57,230,3,10.0,0,100.0,500.0,1,1,1,0,I believe this is related to covid and trying to gauge rather people believe hospitalizations will continue to go down.  I believe it will be the same as last year but not as bad as the first.
826,2023-02-04 15:20:47,2023-02-04 15:23:02,134,2,10.0,0,59.0,120.0,1,0,1,0,The goal of this study was to estimate the peak day of infections and highest amount of hospitalization due to a fictious disease.
802,2023-02-04 15:20:18,2023-02-04 15:23:04,166,4,5.0,1,194.0,2100.0,0,0,1,0,To try to analyze if predictions can be made off of previous data.identify future trends to prevent future incidents 
3735,2023-02-04 15:20:10,2023-02-04 15:23:06,176,1,10.0,0,90.0,1300.0,1,1,1,0,"Seemed to follow the trend from 2 years ago the closest, so correlated ther two"
4269,2023-02-04 15:21:03,2023-02-04 15:23:17,134,3,2.5,1,115.0,800.0,0,1,0,0,The goal is to see how people make predictions about the future based on past information.
1997,2023-02-04 15:17:56,2023-02-04 15:23:19,323,1,5.0,0,57.0,1666.0,1,1,1,0,To see if I could predict the peak day and hospitalizations of the epidemic using current and past data 
4822,2023-02-04 15:13:49,2023-02-04 15:23:31,581,-2,10.0,0,89.0,1123.0,1,1,0,0,To use past data and current hospitalization observations data to predict the peak of a pandemic.
3410,2023-02-04 15:18:51,2023-02-04 15:23:53,301,2,5.0,0,93.0,750.0,1,1,1,0,To see if we can notice patterns and use them to predict future patterns. 
3664,2023-02-04 15:19:57,2023-02-04 15:23:55,237,-2,2.5,0,56.0,70.0,1,1,1,0,The goal was to ascertain the participant's ability to predict hospitalizations and peak rate of pandemic from a set of data.
3585,2023-02-04 15:21:53,2023-02-04 15:23:55,122,2,2.5,1,104.0,2680.0,0,0,0,1,How people read charts with a high amount of information on them
1186,2023-02-04 15:20:36,2023-02-04 15:23:55,199,4,5.0,0,93.0,1300.0,1,1,0,0,To try to make an educated guess based off old data?
528,2023-02-04 15:17:07,2023-02-04 15:23:59,411,1,2.5,0,98.0,1500.0,1,1,1,0,The goal was to estimate hospitalization during a potential pandemic. Data was provided from past events to work with.
4506,2023-02-04 15:22:42,2023-02-04 15:24:00,78,1,10.0,1,2210.0,1000.0,0,0,1,0,Get the peak and the lasting time
4040,2023-02-04 15:18:53,2023-02-04 15:24:02,309,3,5.0,0,56.0,1900.0,1,0,1,0,To summaries the peak amount of hospitalization and when those peak numbers would  occur in this fictitious scenario of a pandemic 
2190,2023-02-04 15:21:15,2023-02-04 15:24:06,170,-2,5.0,0,65.0,1700.0,1,0,0,0,There was a line chart provided showing days on the x axis and hospital counts in the y axis. I took the provided information into account when make my estimation.
1614,2023-02-04 15:21:06,2023-02-04 15:24:06,179,2,5.0,1,91.0,1900.0,1,1,1,0,The goal of this study was to determine whether or not someone can predict something using these graphs at their disposal
4076,2023-02-04 14:55:22,2023-02-04 15:24:07,1725,4,2.5,0,71.0,50.0,1,1,1,0,Predict the peak levels and hospitalizations this year. 
5293,2023-02-04 15:20:10,2023-02-04 15:24:12,241,1,10.0,0,7.0,1465.0,0,0,1,0,It was seeing if we could read a chart and tell when the peak hospitalizations would occur during the pandemic.  It gave data from a few seasons over many days.
4081,2023-02-04 15:20:14,2023-02-04 15:24:21,247,-2,2.5,1,89.0,1670.0,1,0,0,0,
450,2023-02-04 15:16:21,2023-02-04 15:24:24,482,2,2.5,0,36.0,1350.0,1,1,1,0,The goal of this study is to determine the duration and peak hospitalizations of a fictional infectious disease outbreak.
4452,2023-02-04 15:21:17,2023-02-04 15:24:28,191,2,2.5,0,110.0,625.0,1,1,1,0,The goal was to understand what factors or data individuals commonly use to make predictions.
3870,2023-02-04 15:18:31,2023-02-04 15:24:32,360,1,10.0,1,92.0,986.0,1,1,1,0,Studying how people predict peak infection rates of a virus.
5530,2023-02-04 15:21:24,2023-02-04 15:24:40,195,2,5.0,0,84.0,500.0,1,1,0,0,"To predict hospitalizations this season, using data from previous season."
3192,2023-02-04 15:22:40,2023-02-04 15:24:43,123,-2,5.0,1,59.0,1600.0,1,0,1,0,I don't know
859,2023-02-04 15:17:24,2023-02-04 15:24:45,441,-2,10.0,1,20.0,15.0,0,0,0,1,The goal of the study was to guess the peak number of cases on peak day
4232,2023-02-04 15:20:19,2023-02-04 15:24:48,269,1,5.0,0,130.0,1000.0,1,1,1,0,To make estimates based on past events when the data has changed slightly
4456,2023-02-04 15:11:52,2023-02-04 15:24:52,779,4,5.0,1,154.0,239.0,0,1,1,0,To see what data on graphs the public sees as important. This study is to see how close to scientific pandemic models the general public understands how pandemics happen when provided with the same data. 
2334,2023-02-04 15:17:14,2023-02-04 15:24:54,459,4,5.0,1,98.0,1600.0,0,0,0,1,I think the goal is to test the garph program. the amount of time it took to read the info and reach a decision may also be important
3091,2023-02-04 15:22:07,2023-02-04 15:24:59,172,3,10.0,1,103.0,1710664.0,1,1,0,0,The goal was to predict the day number and cases of the peak level.
4708,2023-02-04 15:22:51,2023-02-04 15:25:03,132,4,10.0,1,108.0,254.0,0,0,0,1,Whether or not I can intrepret data to predict future events.
2288,2023-02-04 15:21:36,2023-02-04 15:25:12,216,1,5.0,1,102.0,907.0,1,1,1,1,I'm not sure what the goal of the study was. I took a guess of what I thought.
875,2023-02-04 15:22:43,2023-02-04 15:25:14,150,2,10.0,1,110.0,700.0,1,1,1,0,The goal of the study was to see how well we could estimate infection rate based on data from previous seasons. 
1713,2023-02-04 15:18:39,2023-02-04 15:25:15,395,3,2.5,1,100.0,2000.0,0,0,1,0,To forecast incidents
178,2023-02-04 15:06:35,2023-02-04 15:25:17,1122,-2,10.0,0,112.0,1100.0,1,1,1,0,"(PS, just so you know you can't disqualify people for comprehension checks) This study was to find out how people thought actually results of an epidemic was compared to hospitalizations from two seasons ago, one season ao, and this season, but only what was caught on surveillance "
1437,2023-02-04 15:19:43,2023-02-04 15:25:21,337,3,5.0,0,118.0,915.0,1,1,1,0,"Using new data from surveillance cameras, based on number of people entering a hospital, use past data to anticipate when the most hospitalized date will be and how many patients will be there."
4929,2023-02-04 15:23:30,2023-02-04 15:25:22,111,3,5.0,1,31.0,1900.0,1,1,1,0,Unsure.
3589,2023-02-04 15:22:13,2023-02-04 15:25:23,190,4,10.0,1,56.0,149000.0,0,0,1,0,To find out what the peak data was and what day. Use the chart to try and find fictitious hospitalizations
425,2023-02-04 15:20:33,2023-02-04 15:25:25,292,3,10.0,0,118.0,136000.0,1,1,1,0,Estimate the peak day and number of hospitalizations of a fictional epidemic based on the previous 2 years and current surveillance.
4368,2023-02-04 15:19:46,2023-02-04 15:25:31,344,1,2.5,1,92.0,830.0,0,0,0,1,I think the goal of this study was to see how (or if) people were able to interpret this data (and its form of presentation) in the way it was intended.
3728,2023-02-04 15:24:18,2023-02-04 15:25:37,78,-2,10.0,1,88.0,1000.0,1,1,1,0,Layperson's understanding of medical data
58,2023-02-04 15:13:33,2023-02-04 15:25:45,731,4,5.0,0,90.0,1500.0,1,1,1,0,"The goal of this study was to estimate the day and the number of incident hospitalizations at which the underlying epidemic of a fictitious infectious agent will reach its highest point (peak), based on noisy data collected by a surveillance system. The study assumed that the epidemic would not peak past 210 days and the number of hospitalizations would not exceed 2,500.
"
3951,2023-02-04 15:24:06,2023-02-04 15:25:49,103,4,2.5,1,56.0,2000.0,0,1,1,0,The goal I think was to interpret how a user identifies the information. 
4635,2023-02-04 15:24:06,2023-02-04 15:25:50,103,3,2.5,1,57.0,64.0,0,0,1,0,the goal of this study was to see whether participants can read the graph and follow instructions
